"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1760","Проверка статичного отображения текста и заголовка страницы без сброса cookies","","2026-07-08","passed","2026-07-08","","Проверки раздела 'A/B Testing'","tests.ABTestingTests","abTestsPageDisplayedStaticControlVersionWithoutClearingCookies"
"","4046","Пользователь не будет авторизован через 'Basic Auth' с некорректной учетной записью","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Basic Auth'","tests.BasicAuthorizationTests","userCanNotPassBasicAuthWithRegisteredCredentials"
"","1116","Пользователь может авторизоваться через 'Digest Auth' с валидной учетной записью","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Digest Auth'","tests.DigestAuthorizationTests","userCanPassDigestAuth"
"","1624","Проверка элементов страницы","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Disappearing Elements'","tests.DisappearingElementsTests","disappearingElementsPageShouldBeValid"
"","522","Навигация по разделам главной страницы Переход по ссылке: ""File Upload"" → ожидаемый endpoint: ""/upload""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"Проверки страницы 'Dynamic Content' ориентируются на изменение текста, а не изображений. Изображение при обновлении страницы может как измениться, так и остаться прежним. Поэтому при каждой проверке проверяется только отображение картинки у тестируемого row элемента.","484","Проверка динамической смены всех элементов страницы по умолчанию","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Dynamic Content'","tests.DynamicContentTests","allPageElementShouldBeUpdatedWithoutStaticContentParameter"
"","1910","Проверка выбора элементов выпадающего меню","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Dropdown List'","tests.DropDownTests","selectDropdownOptionsAndVerifySelected"
"","465","Страница Add/Remove Elements содержит кнопку и корректный заголовок","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Add/Remove Elements'","tests.AddRemoveElementsTests","pageShouldHaveCorrectStructure"
"","503","Навигация по разделам главной страницы Переход по ссылке: ""Floating Menu"" → ожидаемый endpoint: ""/floating_menu""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","395","Навигация по разделам главной страницы Переход по ссылке: ""Basic Auth"" → ожидаемый endpoint: ""/basic_auth""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","395","Навигация по разделам главной страницы Переход по ссылке: ""Typos"" → ожидаемый endpoint: ""/typos""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","400","Навигация по разделам главной страницы Переход по ссылке: ""Context Menu"" → ожидаемый endpoint: ""/context_menu""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","519","Навигация по разделам главной страницы Переход по ссылке: ""Form Authentication"" → ожидаемый endpoint: ""/login""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","435","Навигация по разделам главной страницы Переход по ссылке: ""Challenging DOM"" → ожидаемый endpoint: ""/challenging_dom""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","410","Навигация по разделам главной страницы Переход по ссылке: ""Frames"" → ожидаемый endpoint: ""/frames""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","308","Пользователь может посмотреть варианты A/B. Раздел /abtest_cookies открыт и содержит заголовок A/B Test Cookies.","","2026-07-08","passed","2026-07-08","","Проверки раздела 'A/B Testing'","tests.ABTestingTests","abTestsPageCanBeDirectlyOpened"
"","3200","Пользователь может авторизоваться через 'Basic Auth' с валидной учетной записью","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Basic Auth'","tests.BasicAuthorizationTests","userCanPassBasicAuthWith"
"","394","Навигация по разделам главной страницы Переход по ссылке: ""Checkboxes"" → ожидаемый endpoint: ""/checkboxes""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","999","Проверяем что таблица не пустая и полностью заполнена.","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Challenging DOM'","tests.ChallengingDomTests","tableElementsContainsData"
"","408","Навигация по разделам главной страницы Переход по ссылке: ""Entry Ad"" → ожидаемый endpoint: ""/entry_ad""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","409","Навигация по разделам главной страницы Переход по ссылке: ""Hovers"" → ожидаемый endpoint: ""/hovers""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","1761","Пользователь может добавлять элементы на страницу нажатием кнопки 'Add Element'","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Add/Remove Elements'","tests.AddRemoveElementsTests","userCanAddElementByClickOnAddElementsButton"
"","420","Навигация по разделам главной страницы Переход по ссылке: ""Dynamic Loading"" → ожидаемый endpoint: ""/dynamic_loading""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","547","Навигация по разделам главной страницы Переход по ссылке: ""Sortable Data Tables"" → ожидаемый endpoint: ""/tables""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"Проверки страницы 'Dynamic Content' ориентируются на изменение текста, а не изображений. Изображение при обновлении страницы может как измениться, так и остаться прежним. Поэтому при каждой проверке проверяется только отображение картинки у тестируемого row элемента.","802","Проверка динамической смены только одного элемента страницы при установке флага 'with_content = static'","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Dynamic Content'","tests.DynamicContentTests","onlyOnePageElementShouldBeUpdatedWithStaticContentParameter"
"Каждое нажатие клавиши страницы меняет текст самой клавиши и Canvas. Случайный текст проверять не имеет
смысла, поэтому проверяется Canvas. Текст Canvas определяем из текста элемента <script> .. </script>
страницы.
","880","Проверяем что нажатие клавиш меняет значение Canvas.","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Challenging DOM'","tests.ChallengingDomTests","clickOnPageButtonsUpdatingCanvas"
"","464","Навигация по разделам главной страницы Переход по ссылке: ""Exit Intent"" → ожидаемый endpoint: ""/exit_intent""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","437","Навигация по разделам главной страницы Переход по ссылке: ""Status Codes"" → ожидаемый endpoint: ""/status_codes""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","0","Пользователь может удалять чек-бокс и включать ввод текста в поле","","2026-07-08","skipped","2026-07-08","","Проверки страницы 'Dynamic Controls'","tests.DynamicControlsTests","userCanRemoveCheckboxAndEnableTextField"
"","347","Проверка элементов страницы Dynamic Controls","","2026-07-08","passed","2026-07-08","","Проверки страницы 'Dynamic Controls'","tests.DynamicControlsTests","dynamicControlsPageShouldBeValid"
"","1677","На странице 'Challenging DOM' все элементы загружены и отображаются","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Challenging DOM'","tests.ChallengingDomTests","challengingPageLoadedAndValid"
"Проверка навигации на страницы осуществляется по URL и заголовку. На каждой странице есть заголовок 1-ого уровня, который содержит текст 'Not found' (особенности ресурса). Единственно работающий раздел -> HOME. Он осуществляет редирект на главную страницу 'The Internet Hero Ku App'.","433","Навигация по разделам страницы 'Disappearing Elements' Переход по ссылке: ""Home"" → ожидаем endpoint: ""/"" → и заголовок: ""Welcome to the-internet""","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Disappearing Elements'","tests.DisappearingElementsTests","userCanNavigateToThePageByLinkFromDisappearingElementsPage"
"","882","Пользователь может добавлять и удалять элементы со страницы","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Add/Remove Elements'","tests.AddRemoveElementsTests","userCanDeleteAddedElementsByClickOnDeleteButton"
"Проверка навигации на страницы осуществляется по URL и заголовку. На каждой странице есть заголовок 1-ого уровня, который содержит текст 'Not found' (особенности ресурса). Единственно работающий раздел -> HOME. Он осуществляет редирект на главную страницу 'The Internet Hero Ku App'.","381","Навигация по разделам страницы 'Disappearing Elements' Переход по ссылке: ""Contact Us"" → ожидаем endpoint: ""/contact-us/"" → и заголовок: ""Not Found""","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Disappearing Elements'","tests.DisappearingElementsTests","userCanNavigateToThePageByLinkFromDisappearingElementsPage"
"","437","Навигация по разделам главной страницы Переход по ссылке: ""Disappearing Elements"" → ожидаемый endpoint: ""/disappearing_elements""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"","254","Пользователь может посмотреть варианты A/B. Раздел /abtest_manual открыт и содержит заголовок A/B Test Manual.","","2026-07-08","passed","2026-07-08","","Проверки раздела 'A/B Testing'","tests.ABTestingTests","abTestsPageCanBeDirectlyOpened"
"","248","Проверка элементов страницы","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Drag and Drop'","tests.DragAndDropTests","dragAndDropPageShouldBeValid"
"","396","Навигация по разделам главной страницы Переход по ссылке: ""Drag and Drop"" → ожидаемый endpoint: ""/drag_and_drop""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
"В рамках теста проверяется взаимодействие с ссылками <a href> в последней столбце/ячейки таблицы.
","497","Проверяем что пользователь может удалять или редактировать определенные строки таблицы","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Challenging DOM'","tests.ChallengingDomTests","userEditAndDeleteRowsByItsIndex"
"В тесте изменяется состояние сразу всех чек-боксов на странице","464","Проверка на изменение состояния всех чек-боксов на странице","","2026-07-08","passed","2026-07-08","","Проверки раздела 'Checkboxes'","tests.CheckboxesTests","checkAllCheckboxesStateCanBeChanged"
"","376","Навигация по разделам главной страницы Переход по ссылке: ""JavaScript onload event error"" → ожидаемый endpoint: ""/javascript_error""","","2026-07-08","passed","2026-07-08","","Проверки главной страницы 'The-Internet'","tests.HomePageTests","userCanClickOnLinkFromLinksList"
